onset	duration	trial_type	route_number	destination	test_type	test_picture	test_response	test_RT	test_correct
9	0	catch_trial	7	bank	direction	52	right	1.2385	1
30	24	study_trial	5	truck	n/a	0	n/a	0	0
60	24	study_trial	8	subway	n/a	0	n/a	0	0
90	24	study_trial	6	door	n/a	0	n/a	0	0
120	24	study_trial	5	truck	n/a	0	n/a	0	0
150	24	study_trial	6	door	n/a	0	n/a	0	0
180	24	study_trial	7	bank	n/a	0	n/a	0	0
210	24	study_trial	8	subway	n/a	0	n/a	0	0
240	0	catch_trial	6	door	destination	26	door	1.4638	1
255	24	study_trial	7	bank	n/a	0	n/a	0	0
